LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,BILL_MEAN
170000,2,2,1,33,-2,-2,-2,-2,-2,-2,6330.0,6844.0,1467.0,9594.0,2659.0,7076.0,4347.833333333333
110000,1,2,1,30,0,0,0,-1,2,2,1500.0,1500.0,7450.0,1500.0,2062.0,0.0,42336.666666666664
80000,1,2,2,42,1,4,3,2,0,0,0.0,639.0,0.0,6784.625,2000.0,2000.0,77390.5
30000,2,2,2,22,1,2,2,0,0,-2,1000.0,150.0,0.0,0.0,0.0,0.0,13120.166666666666
200000,2,2,1,31,1,2,0,0,0,0,7022.0,6700.0,5500.0,6000.0,9800.0,0.0,144821.5
180000,1,1,2,30,-1,-1,-1,-1,-1,-1,2130.0,14802.75,11475.0,12309.5,12465.5,11600.0,22543.5
70000,2,1,2,26,0,0,0,0,0,0,3000.0,4000.0,1829.0,4500.0,2100.0,2500.0,47220.666666666664
160000,2,2,1,49,-1,-1,2,0,0,2,4980.0,0.0,1500.0,4520.0,939.0,0.0,22217.833333333332
50000,1,2,1,26,0,0,0,0,0,0,1436.0,1162.0,2184.0,871.0,500.0,0.0,21430.333333333332
180000,1,2,1,43,-1,-1,-1,-1,-1,-1,3884.0,3284.0,2354.0,3029.0,2199.0,12494.0,2908.8333333333335
160000,2,1,1,36,-2,-2,-2,-2,-2,-1,2549.0,2916.0,4321.0,700.0,6267.0,1727.0,6999.5
80000,2,1,2,24,-1,2,-1,-1,-1,-1,2.0,893.0,382.0,2794.0,2561.0,6922.125,1462.8333333333333
110000,2,2,1,39,0,0,0,0,0,0,5000.0,5000.0,3600.0,3200.0,4000.0,3000.0,110912.0
20000,2,3,1,49,0,0,0,0,0,0,1517.0,1400.0,1200.0,300.0,0.0,0.0,11548.333333333334
180000,2,2,1,32,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,800.0,0.0
140000,2,1,2,26,0,0,0,0,0,0,5000.0,7027.0,6032.0,4000.0,6992.5,0.0,130788.5
150000,2,3,1,46,0,0,0,0,0,0,2240.0,2321.0,2980.0,2400.0,2468.0,2611.0,64832.0
180000,2,1,2,28,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100000,2,2,2,27,0,0,0,0,2,0,2400.0,1776.0,3800.0,0.0,2000.0,1800.0,47125.5
140000,1,2,2,26,0,0,0,0,0,0,4000.0,2890.0,3118.0,3000.0,2493.0,2564.0,89784.83333333333
180000,2,1,1,26,-1,-1,-1,-1,-1,-1,5865.0,6091.0,5537.0,12309.5,12465.5,2785.0,9423.833333333334
30000,1,1,2,31,0,0,0,0,0,0,2081.0,1196.0,1000.0,2000.0,3000.0,3750.0,17560.666666666668
90000,2,2,2,24,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,4029.8333333333335
150000,2,2,1,26,0,0,-1,-1,-2,-2,10000.0,5250.0,0.0,0.0,0.0,0.0,40743.166666666664
50000,2,2,1,41,1,2,2,2,2,2,1500.0,2000.0,1000.0,0.0,2000.0,0.0,26212.333333333332
110000,1,2,1,32,0,0,0,0,0,0,2765.0,2404.0,2292.0,2196.0,2300.0,2200.0,68684.5
30000,2,2,1,30,-2,-1,-1,-2,-1,-1,3850.625,390.0,1050.0,1851.0,962.0,0.0,3392.6666666666665
350000,1,2,1,42,-1,-1,-1,0,0,-1,1365.0,8722.0,72.0,0.0,391.0,1406.0,2488.5
150000,2,3,2,28,-2,-2,-2,-2,-2,-2,806.0,1801.0,0.0,0.0,0.0,0.0,710.1666666666666
80000,2,3,1,38,0,0,0,-2,-2,-2,1000.0,0.0,0.0,0.0,0.0,0.0,8373.166666666666
70000,2,2,1,51,2,2,2,2,2,2,2000.0,1900.0,1900.0,1800.0,1900.0,1900.0,46198.5
200000,2,2,2,31,-1,2,2,-1,-1,-1,0.0,14802.75,665.0,2846.0,6586.0,3807.0,2858.5
70000,2,2,1,31,0,0,0,0,0,0,2566.0,2775.0,2381.0,3000.0,2452.0,2608.0,69292.83333333333
380000,1,1,1,52,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80000,2,3,2,33,0,0,0,0,0,0,5000.0,5000.0,5000.0,2000.0,6992.5,3000.0,94912.0
140000,1,2,2,28,0,0,0,0,-1,0,5000.0,6614.0,2198.0,6784.625,5413.0,4689.0,132996.83333333334
80000,2,1,2,34,-1,-1,-1,2,0,0,8451.875,8426.5,1.0,0.0,0.0,717.0,17557.0
50000,2,3,1,25,2,0,0,0,0,-1,2025.0,2062.0,2016.0,1022.0,1388.0,3750.0,28294.666666666668
280000,2,2,2,27,0,0,0,0,0,0,8533.0,8888.0,8006.0,6406.0,6606.0,7006.0,207735.16666666666
150000,2,3,2,47,-1,-1,-1,-1,-1,-1,2843.0,1445.0,2288.0,938.0,2470.0,1073.0,2103.0
180000,2,1,1,42,1,-1,-1,-2,-2,-2,1290.0,0.0,0.0,1200.0,0.0,0.0,415.0
500000,2,1,2,31,0,0,0,0,0,0,15071.0,14802.75,13014.0,12309.5,12465.5,12494.0,217146.33333333334
230000,1,1,1,33,0,0,0,0,0,0,9285.0,12000.0,9100.0,4600.0,4200.0,4100.0,196468.16666666666
260000,2,5,1,33,0,-1,-1,0,0,0,2740.0,14802.75,4000.0,4000.0,4696.0,5000.0,71602.5
160000,2,1,1,40,-1,-1,-1,-1,0,-1,326.0,326.0,652.0,0.0,476.0,326.0,405.3333333333333
240000,1,2,2,29,0,0,0,0,0,0,15071.0,8403.0,4978.0,12309.5,8638.0,8584.0,189770.16666666666
70000,1,2,1,33,0,0,2,0,0,0,3400.0,0.0,1100.0,1100.0,1100.0,1103.0,23969.5
30000,2,2,2,23,1,2,0,0,2,2,1000.0,1800.0,2300.0,0.0,2600.0,0.0,27730.5
10000,1,2,2,24,1,2,2,-2,-2,-2,1000.0,0.0,0.0,0.0,0.0,0.0,3362.3333333333335
420000,1,1,1,44,0,0,0,0,0,0,12011.0,6472.0,6711.0,5170.0,12465.5,6656.0,258114.83333333334
230000,2,2,1,38,-1,-1,-1,0,0,0,0.0,14802.75,10000.0,943.0,1000.0,1058.0,21641.166666666668
320000,2,1,1,41,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,12309.5,0.0,5616.0,11511.166666666666
50000,1,3,2,22,0,0,0,0,-1,-1,1056.0,1000.0,40.0,1377.0,1080.0,382.0,3085.6666666666665
70000,1,2,1,31,1,2,2,2,2,2,0.0,3500.0,0.0,3000.0,0.0,3000.0,34496.0
250000,1,2,2,26,0,0,0,0,0,0,3835.0,4068.0,3859.0,3597.0,3822.0,3825.0,113067.0
60000,2,2,2,24,1,2,0,0,0,0,28.0,2500.0,2000.0,2030.0,2100.0,3500.0,55783.166666666664
180000,2,1,2,32,-1,-1,2,2,0,0,7201.0,1000.0,0.0,103.0,0.0,0.0,14215.333333333334
50000,1,1,2,28,0,0,0,-1,-1,-1,2869.0,1527.0,4174.125,1444.0,0.0,0.0,21521.833333333332
220000,2,1,1,36,0,0,2,0,0,0,15071.0,0.0,5000.0,6000.0,8000.0,5000.0,166243.5
30000,1,2,2,24,0,0,0,0,0,0,1500.0,1600.0,1000.0,569.0,1280.0,0.0,19365.833333333332
40000,2,2,2,24,0,0,0,0,0,0,3107.0,3000.0,2000.0,2000.0,2000.0,0.0,26922.666666666668
90000,2,2,1,35,0,0,0,0,0,0,3666.0,3914.0,2774.0,2620.0,2640.0,3000.0,75534.83333333333
90000,1,3,1,49,2,2,2,2,2,2,3500.0,2900.0,3100.0,3000.0,3500.0,6500.0,78352.83333333333
220000,1,1,1,48,2,0,0,0,0,0,10000.0,9020.0,6000.0,5500.0,6000.0,5500.0,188240.0
120000,2,1,2,29,-1,-1,-1,-1,-1,-1,417.0,3012.0,1927.0,1838.0,2472.0,2341.0,1664.1666666666667
70000,1,3,3,61,3,2,2,0,0,0,1200.0,0.0,1482.0,1000.0,426.0,1000.0,10332.5
60000,2,2,1,36,-2,-2,-2,-2,-2,-2,2426.0,3367.0,2898.0,6784.625,3983.0,0.0,4073.6666666666665
50000,1,2,1,36,0,0,2,0,0,0,2800.0,0.0,500.0,360.0,500.0,125.0,12774.166666666666
110000,2,2,2,36,2,2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,18816.666666666668
500000,2,1,1,53,-2,-2,-1,-1,-1,-1,0.0,3609.0,4053.0,0.0,4487.0,638.0,2224.8333333333335
350000,1,2,2,36,0,0,0,0,0,0,10000.0,14802.75,6000.0,314.0,10000.0,7000.0,25268.833333333332
150000,1,1,2,28,-1,-1,-1,-2,-2,-2,6546.0,0.0,0.0,0.0,0.0,0.0,1127.6666666666667
100000,2,2,2,27,0,0,0,0,0,0,4171.0,4044.0,3420.0,3300.0,3886.0,2730.0,88241.16666666667
470000,1,2,1,31,0,0,0,0,0,0,2014.0,3000.0,3000.0,4000.0,8098.0,3000.0,16920.5
70000,2,2,2,24,0,0,0,0,0,0,3000.0,2916.0,2004.0,6784.625,3000.0,2200.0,54746.0
20000,1,2,1,47,-1,2,-1,0,-1,-1,0.0,3962.5,0.0,3574.5,3180.0,780.0,6845.666666666667
150000,2,2,2,30,0,0,0,2,2,2,3000.0,6000.0,0.0,8023.0,0.0,5700.0,67469.83333333333
200000,1,1,1,49,2,-1,-1,-1,-1,0,416.0,416.0,0.0,1248.0,0.0,416.0,416.0
250000,1,2,2,30,0,0,0,-1,2,-1,2000.0,2305.0,4720.0,0.0,4305.0,0.0,5368.833333333333
50000,1,2,2,37,2,2,2,2,0,0,3850.625,3200.0,0.0,3000.0,3750.0,3750.0,61095.0
60000,1,2,2,38,0,0,0,0,-2,-2,2000.0,1043.0,0.0,0.0,0.0,6922.125,20892.333333333332
80000,2,2,1,35,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,12829.666666666666
80000,1,3,1,46,2,2,0,0,0,0,80.0,1500.0,797.0,827.0,1144.0,666.0,28271.833333333332
50000,1,2,2,22,0,0,0,0,0,0,1707.0,1321.0,687.0,705.0,811.0,874.0,31170.5
50000,2,2,1,32,0,0,0,0,0,2,3850.625,2000.0,1200.0,2500.0,0.0,1200.0,28431.333333333332
500000,2,1,2,42,-1,-1,-1,-1,-1,0,15071.0,14802.75,13584.25,12309.5,0.0,0.0,32944.5
80000,2,1,2,24,0,0,2,0,0,0,8451.875,1.0,2012.0,1091.0,1006.0,2516.0,34648.166666666664
210000,2,1,2,31,0,0,0,0,0,0,2000.0,2500.0,2000.0,2000.0,2000.0,2000.0,43399.0
20000,2,1,2,26,1,-2,-1,-1,-1,-1,0.0,450.0,0.0,900.0,568.0,1769.0,294.6666666666667
200000,2,2,2,31,0,0,0,0,-2,-2,2001.0,1001.0,501.0,201.0,501.0,501.0,3117.0
230000,2,2,2,23,-1,-1,2,2,-2,-1,2203.0,0.0,0.0,0.0,780.0,0.0,1006.3333333333334
30000,2,2,1,54,0,0,0,0,0,0,2000.0,3962.5,2396.0,3574.5,3076.0,1068.0,31350.0
50000,1,3,1,48,0,0,0,0,0,0,1600.0,1300.0,511.0,700.0,600.0,800.0,13853.0
400000,1,2,2,26,1,-1,-1,-1,-1,-1,350.0,292.0,12677.0,1650.0,1516.0,12017.0,2903.5
80000,2,3,1,35,0,0,0,0,0,0,2096.0,1970.0,2355.0,1500.0,1000.0,646.0,42871.833333333336
110000,1,2,1,36,2,2,2,2,2,2,0.0,4803.0,0.0,6784.625,0.0,6922.125,60503.666666666664
10000,2,1,1,37,0,0,0,0,0,0,3000.0,3000.0,3014.0,3000.0,3000.0,3750.0,8210.666666666666
400000,2,1,1,40,-1,-1,-1,0,0,-1,3891.0,14802.75,0.0,170.0,130.0,8595.0,23712.0
50000,2,2,1,24,0,0,0,0,0,-2,3850.625,3962.5,2000.0,0.0,0.0,0.0,28818.666666666668
150000,2,1,3,55,-1,-1,-1,-1,-1,2,280.0,759.0,754.0,480.0,0.0,1235.0,453.0
220000,1,1,1,47,2,2,2,0,0,0,2008.0,6000.0,6000.0,4000.0,2852.0,9000.0,139397.0
50000,2,2,1,43,0,0,0,0,-2,-2,1500.0,1000.0,0.0,0.0,0.0,0.0,6183.333333333333
270000,2,1,2,33,-2,-2,-2,-2,-2,-2,0.0,6743.0,338.0,0.0,432.0,3042.0,3267.3333333333335
60000,1,3,2,43,0,0,0,0,0,0,1782.0,1850.0,1318.0,5822.0,794.0,2000.0,40494.666666666664
50000,1,2,2,32,0,0,0,0,0,0,2000.0,3000.0,1591.0,72.0,1134.0,3750.0,42188.0
80000,2,2,1,43,2,0,0,0,0,0,3100.0,3600.0,2720.0,2400.0,2224.0,3990.0,71853.0
30000,2,3,2,47,-1,-1,-1,-1,0,0,390.0,0.0,4174.125,3574.5,0.0,0.0,3500.1666666666665
260000,2,1,2,28,0,0,0,0,0,0,7011.0,11932.0,4709.0,6087.0,0.0,1600.0,186668.16666666666
130000,2,2,1,32,1,2,0,0,0,2,0.0,2500.0,2000.0,4200.0,2200.0,0.0,52939.0
120000,1,2,2,25,0,0,0,0,0,0,4622.0,3384.0,2589.0,3000.0,2460.0,1300.0,95165.83333333333
50000,2,3,1,47,0,0,0,-2,-2,-2,1000.0,0.0,0.0,0.0,0.0,0.0,8903.5
150000,2,2,2,27,0,0,0,0,0,0,3000.0,3000.0,2010.0,2000.0,2000.0,2000.0,57037.833333333336
220000,1,2,1,46,2,0,0,0,0,0,5800.0,5759.0,5938.0,6200.0,6009.0,6044.0,161878.33333333334
170000,2,2,2,28,0,0,-1,-1,-2,-2,4000.0,308.0,0.0,0.0,0.0,0.0,7704.666666666667
30000,2,2,1,29,2,2,2,0,0,0,300.0,1500.0,1800.0,1200.0,1300.0,1200.0,27784.333333333332
50000,2,2,2,28,0,0,0,0,0,0,3850.625,3302.0,4174.125,3574.5,3750.0,3750.0,24616.833333333332
200000,1,1,2,28,-1,-1,-1,0,-1,-1,1183.0,14714.0,0.0,303.0,3262.0,3635.0,7463.833333333333
50000,2,2,3,52,0,0,0,0,0,0,1844.0,1292.0,804.0,3574.5,823.0,1299.0,33040.0
150000,2,1,1,31,-2,-2,-2,-2,-2,-2,1408.0,0.0,0.0,0.0,0.0,4400.0,730.8333333333334
130000,2,3,1,31,0,-1,-1,-1,-1,0,4065.0,6704.0,7450.0,6784.625,3272.0,3332.0,42146.833333333336
180000,2,1,2,28,-1,-1,-1,-1,0,-1,1883.0,651.0,2688.0,20.0,2253.0,9816.0,1521.0
60000,2,1,2,27,0,0,0,0,0,0,3000.0,3016.0,5011.0,1005.0,1000.0,6922.125,48617.333333333336
230000,2,1,2,29,-2,-2,-2,-2,-2,-2,0.0,1024.0,0.0,0.0,0.0,0.0,170.66666666666666
80000,2,3,2,28,0,0,0,0,0,0,3500.0,2600.0,2400.0,2500.0,2700.0,2300.0,72001.83333333333
160000,1,2,2,25,0,0,0,0,0,0,1060.0,1276.0,1000.0,92.0,100.0,1000.0,4693.5
200000,2,2,1,52,-1,-1,2,-1,-1,2,632.0,0.0,782.0,316.0,0.0,632.0,524.0
30000,2,3,1,67,2,2,0,0,0,0,0.0,1800.0,1370.0,1264.0,2078.0,836.0,26070.0
60000,2,1,2,24,0,0,0,0,0,0,1639.0,1590.0,1500.0,1354.0,1377.0,1514.0,41908.166666666664
220000,2,2,2,29,0,0,0,0,0,0,4800.0,4920.0,6520.0,5120.0,12465.5,0.0,139411.66666666666
140000,1,1,2,28,2,2,2,2,2,2,5800.0,3500.0,4500.0,4000.0,4000.0,4500.0,115098.0
140000,2,2,1,27,0,0,0,0,0,0,5000.0,8426.5,5000.0,5000.0,5000.0,5000.0,120355.5
490000,2,2,1,30,0,0,0,0,0,0,10000.0,7143.0,7306.0,6303.0,6429.0,6000.0,197503.5
130000,1,3,2,56,0,0,0,0,0,0,2000.0,2000.0,2000.0,2000.0,2000.0,3000.0,33968.0
20000,1,2,2,39,2,2,2,0,0,0,1299.0,0.0,667.0,692.0,776.0,3730.0,19455.0
50000,1,2,2,24,0,0,0,0,0,0,1400.0,1301.0,700.0,700.0,700.0,700.0,24287.833333333332
20000,2,2,2,23,0,0,0,2,0,0,1266.0,2136.0,1000.0,0.0,1881.0,0.0,17472.333333333332
500000,2,1,1,49,-1,-1,-1,-1,-1,-1,10021.0,14576.0,13584.25,12309.5,12465.5,12494.0,29552.0
300000,2,1,2,39,0,0,0,0,0,2,5000.0,4500.0,5000.0,8000.0,0.0,4000.0,93357.33333333333
50000,2,2,2,23,0,0,0,0,0,0,1649.0,1300.0,500.0,500.0,300.0,500.0,14837.666666666666
80000,2,2,2,43,0,0,0,0,0,0,3177.0,2600.0,3000.0,1691.0,695.0,882.0,50525.333333333336
100000,2,2,1,32,0,0,0,0,0,0,3200.0,3300.0,2910.0,2400.0,2340.0,2400.0,69406.33333333333
20000,2,1,2,23,0,0,0,0,0,-2,2000.0,2000.0,3000.0,0.0,0.0,0.0,11496.666666666666
10000,1,2,2,23,2,0,0,0,0,0,1134.0,3000.0,345.0,356.0,425.0,194.0,9078.666666666666
320000,2,1,1,41,0,0,0,0,0,0,4400.0,4520.0,5050.0,3590.0,3700.0,3750.0,100158.5
280000,2,2,2,31,-2,-2,-2,-2,-2,-2,10517.0,14802.75,0.0,0.0,0.0,0.0,4860.166666666667
500000,1,2,1,39,0,0,0,0,0,0,8628.0,6242.0,13584.25,7945.0,7840.0,6966.0,255251.5
20000,2,1,2,22,0,0,0,0,0,0,1600.0,1550.0,1000.0,1000.0,3750.0,0.0,16105.833333333334
40000,2,2,1,43,-2,-2,-2,-2,-2,-2,220.0,960.0,960.0,960.0,1383.0,960.0,1056.8333333333333
220000,2,2,1,40,-1,-1,-1,-1,0,0,227.0,0.0,13137.0,1500.0,214.0,0.0,6312.333333333333
80000,1,3,2,43,2,2,0,0,-1,-1,3006.0,5250.0,33.0,6784.625,6992.5,6922.125,47885.0
280000,2,2,1,48,-2,-2,-2,-2,-2,-2,15071.0,14802.75,13584.25,12309.5,8854.0,12494.0,16923.333333333332
50000,2,2,1,27,0,0,0,0,0,0,1837.0,2500.0,1390.0,2007.0,2000.0,2000.0,37722.333333333336
50000,2,2,1,56,0,0,0,0,0,0,2000.0,2000.0,2000.0,1000.0,1000.0,1000.0,38407.166666666664
20000,2,2,1,35,2,0,0,2,2,2,1500.0,2454.0,0.0,1000.0,350.0,0.0,8638.0
60000,1,1,2,27,0,0,0,0,0,2,1378.0,1406.0,3000.0,3000.0,0.0,923.0,24981.5
180000,2,1,2,47,1,-2,-1,-1,-2,-1,0.0,1257.0,0.0,0.0,679.0,421.0,321.6666666666667
150000,2,3,1,35,0,0,0,0,0,0,10000.0,4275.0,3550.0,3750.0,3600.0,3100.0,97346.16666666667
240000,2,2,1,38,0,0,0,0,0,0,6702.0,7000.0,7000.0,6500.0,6600.0,6230.0,188873.66666666666
60000,1,1,2,27,-1,-1,0,0,0,0,8451.875,8426.5,2000.0,3000.0,2000.0,0.0,10120.333333333334
120000,1,2,2,28,0,0,2,0,0,0,4000.0,0.0,1210.0,1000.0,1035.0,2000.0,39229.166666666664
180000,2,3,2,42,0,0,0,0,0,0,10000.0,10000.0,13584.25,7000.0,12465.5,12494.0,76370.33333333333
220000,2,1,1,44,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70000,2,2,2,25,0,0,2,2,2,4,2000.0,1500.0,3500.0,5300.0,0.0,0.0,37714.666666666664
130000,1,1,2,28,0,0,0,0,0,0,4000.0,2338.0,2000.0,2018.0,2000.0,1700.0,70891.0
130000,1,1,2,26,0,-1,0,0,0,0,8451.875,5000.0,3000.0,6784.625,6992.5,3500.0,52663.666666666664
50000,2,1,2,23,2,0,0,0,0,0,3850.625,2138.0,1400.0,431.0,380.0,772.0,38938.833333333336
50000,2,3,2,26,0,0,0,0,0,0,2000.0,3000.0,1500.0,1200.0,1136.0,1032.0,27316.666666666668
170000,2,2,1,34,1,-2,-1,-1,-2,-2,0.0,14802.75,0.0,0.0,0.0,0.0,16621.666666666668
290000,1,2,1,33,0,0,0,0,0,0,7158.0,5816.0,5000.0,5000.0,5000.0,4000.0,150228.16666666666
50000,2,3,2,23,2,2,2,2,2,2,2000.0,2100.0,0.0,3574.5,1900.0,1600.0,43945.166666666664
50000,2,2,2,27,2,2,2,2,2,2,2100.0,2000.0,1500.0,2000.0,1900.0,1900.0,43481.0
50000,2,1,2,35,0,0,0,2,0,0,1600.0,3962.5,0.0,1100.0,1500.0,1500.0,30229.333333333332
80000,1,2,1,46,1,2,0,0,2,2,0.0,2000.0,2000.0,0.0,1000.0,0.0,3655.8333333333335
210000,2,2,1,49,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000,1,3,1,55,-1,-1,-1,0,0,0,1200.0,3962.5,1500.0,3000.0,554.0,2000.0,10263.666666666666
210000,1,1,1,30,0,0,0,0,0,2,2300.0,3000.0,3000.0,5000.0,0.0,3000.0,66108.83333333333
20000,1,2,2,35,0,0,0,-2,-1,0,1000.0,0.0,0.0,3574.5,1000.0,1000.0,11674.5
100000,2,2,1,34,0,0,0,0,0,0,2010.0,1149.0,3094.0,1003.0,1004.0,406.0,11417.0
20000,1,1,2,31,0,0,0,0,0,0,1647.0,1598.0,692.0,697.0,777.0,797.0,19754.833333333332
280000,1,2,2,47,0,0,0,0,0,0,4004.0,3504.0,3204.0,2304.0,2504.0,2304.0,73143.66666666667
500000,2,1,2,42,0,0,0,0,0,0,15071.0,14802.75,10000.0,12309.5,12465.5,12494.0,183421.5
70000,2,2,2,31,0,0,0,0,0,0,2127.0,2151.0,2500.0,1836.0,1904.0,1915.0,64574.166666666664
60000,2,2,1,29,0,0,0,0,0,0,2864.0,1300.0,1000.0,803.0,1107.0,1000.0,35597.666666666664
50000,2,1,2,24,4,3,2,2,2,2,0.0,1700.0,1700.0,1500.0,1800.0,1700.0,39511.666666666664
50000,2,1,1,41,1,2,2,3,3,2,2000.0,3962.5,2000.0,0.0,2000.0,3000.0,48312.833333333336
40000,1,1,1,57,0,0,0,0,0,2,2729.0,3692.0,2846.0,3574.5,0.0,0.0,55479.5
150000,1,2,2,49,0,0,0,0,0,0,2985.0,2700.0,5000.0,2823.0,2865.0,2679.0,90908.0
220000,1,2,2,30,0,0,0,0,0,0,4000.0,3000.0,2271.0,2009.0,1469.0,2000.0,70813.0
170000,2,2,1,39,0,0,0,0,0,0,2000.0,1685.0,1231.0,608.0,650.0,547.0,20534.666666666668
310000,2,3,2,36,-1,-1,-1,-1,-1,-1,5864.0,919.0,1696.0,5617.0,1657.0,4510.0,3659.3333333333335
240000,2,3,2,25,0,-1,-1,-1,-1,-1,2986.0,14802.75,13584.25,12309.5,12465.5,12494.0,101726.0
360000,2,1,1,45,-2,-2,-2,-2,-2,-2,2655.0,1064.0,530.0,822.0,2222.0,788.0,1782.3333333333333
50000,2,2,2,46,1,2,0,0,0,0,0.0,2247.0,1054.0,1090.0,1261.0,1143.0,40167.666666666664
20000,2,1,2,22,2,0,0,0,0,2,1550.0,1268.0,1585.0,1408.0,0.0,1700.0,16154.0
150000,2,1,2,29,0,0,0,0,2,2,2400.0,1619.0,2550.0,800.0,0.0,700.0,39492.666666666664
180000,2,2,1,52,0,0,0,0,0,0,3200.0,2200.0,1800.0,2000.0,1800.0,1500.0,61164.666666666664
200000,1,1,2,29,0,0,0,0,0,0,8000.0,8000.0,5000.0,5000.0,5000.0,5000.0,160077.0
440000,2,2,2,29,-1,-1,-1,-1,0,0,15071.0,14802.75,13584.25,5456.0,12465.5,7530.0,143054.66666666666
220000,1,2,1,49,-1,-1,-1,0,0,0,1158.0,14802.75,1051.0,7120.0,12465.5,1177.0,14414.833333333334
20000,1,1,2,25,0,0,2,2,2,2,3600.0,0.0,1300.0,500.0,505.0,37.0,13962.5
50000,2,3,2,24,2,0,0,0,0,0,2500.0,3000.0,4174.125,1000.0,840.0,1000.0,44983.666666666664
50000,2,3,1,27,0,0,0,2,0,0,2000.0,3962.5,0.0,1000.0,1000.0,1000.0,8578.833333333334
230000,1,2,2,36,-2,-2,-2,-2,-2,-2,1864.0,2590.0,8039.0,2984.0,0.0,381.0,3108.0
50000,2,1,1,45,-1,-1,-1,-1,-1,-1,1669.0,3962.5,2734.0,3574.5,0.0,3750.0,4290.833333333333
30000,2,2,2,33,2,0,0,0,0,-1,2000.0,3000.0,1000.0,500.0,3750.0,0.0,11972.333333333334
360000,2,1,1,31,-2,-2,-2,-2,-2,-2,15071.0,14802.75,13584.25,12309.5,12465.5,12494.0,30298.666666666668
500000,2,1,2,44,0,0,0,0,0,0,10481.0,12042.0,13584.25,12309.5,12465.5,12494.0,247936.5
100000,2,1,1,38,1,-2,-2,-1,-1,2,0.0,0.0,53.0,4328.0,0.0,6922.125,729.6666666666666
30000,2,2,1,35,0,0,0,0,0,0,3000.0,3000.0,2000.0,3304.0,2000.0,3000.0,26233.166666666668
50000,2,2,2,25,0,0,-1,-1,0,0,1000.0,390.0,4174.125,1000.0,1000.0,1000.0,23990.0
220000,2,2,1,48,0,0,0,0,0,0,2700.0,1534.0,1700.0,3000.0,3000.0,3000.0,32480.166666666668
20000,1,3,1,32,1,3,2,2,0,0,0.0,2000.0,0.0,800.0,1000.0,1000.0,16014.0
80000,2,2,1,29,0,0,0,0,0,0,1730.0,1644.0,1222.0,1400.0,6992.5,1200.0,38458.666666666664
40000,1,1,1,47,2,2,2,2,2,2,2000.0,1000.0,0.0,2000.0,0.0,2000.0,12962.833333333334
30000,1,1,2,34,1,2,2,2,2,0,1700.0,0.0,1800.0,0.0,1000.0,1000.0,24064.5
20000,2,1,2,25,0,0,0,0,0,0,3000.0,2650.0,2000.0,1000.0,1561.0,1000.0,17619.833333333332
20000,2,3,1,43,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000,2,2,3,51,0,-1,0,0,0,-2,2477.0,2904.0,0.0,0.0,0.0,0.0,3197.6666666666665
70000,2,2,2,33,0,0,0,0,0,2,1600.0,1500.0,1000.0,2000.0,0.0,1000.0,16693.5
220000,2,1,2,42,-1,-1,-1,-1,-1,-1,15071.0,14802.75,13584.25,12309.5,12465.5,12494.0,32058.0
300000,1,1,1,45,-1,-1,-1,-1,-1,-1,688.0,6495.0,3681.0,2448.0,1910.0,360.0,3275.0
220000,2,2,2,47,0,0,0,0,0,0,10000.0,6500.0,5000.0,5000.0,5000.0,5000.0,114563.16666666667
200000,1,1,1,44,0,0,0,0,-2,-2,10500.0,9200.0,0.0,0.0,0.0,0.0,100739.16666666667
20000,1,2,2,41,0,0,0,-1,0,-1,1301.0,1000.0,4174.125,108.0,2377.0,3750.0,10765.166666666666
210000,2,1,0,31,-1,-1,-1,0,0,0,3848.0,14802.75,13584.25,12309.5,1000.0,1357.0,55831.666666666664
240000,2,2,2,30,-2,-2,-2,-2,-2,-2,92.0,92.0,0.0,92.0,0.0,1883.0,61.333333333333336
80000,2,3,2,27,-2,-2,-2,-2,-2,-2,0.0,1672.0,836.0,0.0,2902.0,836.0,1180.3333333333333
140000,2,1,2,31,0,0,0,0,0,0,1100.0,1500.0,1100.0,1000.0,1100.0,1000.0,5922.0
50000,2,2,1,51,2,2,2,2,3,2,2000.0,2000.0,2500.0,0.0,0.0,1000.0,18640.833333333332
150000,2,5,1,25,-2,-1,-1,-1,0,0,1321.0,3271.0,13584.25,0.0,3885.0,11970.0,6132.333333333333
160000,2,2,2,38,0,0,0,0,0,0,5580.0,5680.0,4950.0,4350.0,4300.0,4360.0,145278.83333333334
