LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,BILL_MEAN
423015,2,1,1,39,0,0,0,0,0,0,13000.0,13095.21017766223,7843.070098382279,10696.53736489636,9410.334359272192,4864.379629139143,257672.84350512133
30000,2,2,1,32,2,0,0,0,0,1,1612.8005721361308,1287.1658533026168,4067.4211003767964,3574.5,4.646393134366431,1348.1612586994877,23641.92162035496
200000,2,1,1,34,-1,-1,-1,-1,-1,0,13922.602598533485,14547.19888130427,1033.7116396884496,11831.165412677305,12465.5,8268.461290558898,23638.52632103369
20000,1,2,1,27,0,0,0,0,1,0,1294.8858121408182,1277.608831887998,1738.2644465570204,78.41754717412014,959.4517962593447,968.7060409569117,18242.974131020797
230000,1,1,1,44,1,2,2,2,2,2,8134.809188893605,8607.847351114884,7932.595405553197,7500.0,1011.0689167020364,6740.362467848585,194229.5139275505
310000,1,1,1,37,0,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,29.92449811518179,216.84418924044775,4.987416352530298
30000,2,2,1,49,2,2,2,2,2,0,2392.4696705788574,2.8482181347649087,2537.063766337655,75.47778057127007,2712.0545336912273,0.0,23834.24691496455
50000,1,1,1,24,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,1450.7787285046727
200000,1,1,1,37,0,-1,-1,-1,-1,-1,758.4062826127732,2314.389361842326,1966.6007155278094,2271.357086906946,850.2083506274457,374.7781491036422,1501.3014152623743
500000,1,1,2,36,-1,-2,-2,-2,-1,-1,0.0,0.0,0.0,210.50580172465357,0.0,0.0,263.35109470529557
170000,1,1,1,33,0,0,-1,-1,-1,-1,171.01489877796894,275.9320145926738,275.9320145926738,333.1118427116879,3380.0088737258075,275.9320145926738,947.5448914363328
50000,1,2,1,36,1,2,1,1,0,0,1777.251229726296,2078.502374202356,222.74877027370388,1933.4787269012816,1000.0,222.74877027370388,18064.837320332714
30000,2,3,1,34,2,2,2,0,0,2,2952.4782662863654,386.0072684784709,939.2035526402678,3217.7662576618072,1194.9351574679858,405.18740256112744,28568.366260954204
234903,1,1,1,42,1,1,1,0,0,0,3328.5212694654792,2594.625904585631,3401.6376351237427,3455.2595252598076,3043.6800545266005,3088.420529266793,98829.14187210404
80000,1,2,1,52,0,0,0,-1,-1,-1,1000.0,0.0,314.3504677548926,0.0,0.0,0.0,1620.2423721059936
10000,1,2,2,25,1,2,2,0,0,1,1741.6436776605783,0.0,915.2951929063136,1147.6959240826068,0.0,0.0,7763.6875827628855
80000,2,1,1,37,-1,-1,-1,0,-1,-1,1581.7546741889928,5288.487046628367,3411.8900942544906,3494.3248219142247,3001.417281357744,1954.6083460210673,4037.0705368256204
130000,1,2,2,26,0,0,0,0,0,-1,4899.279474547492,4376.5540784589275,2840.5537074434787,73.94966727197672,60.437269597695256,63.26258911140865,68278.8420115362
50000,1,2,2,24,0,0,0,0,0,0,2156.916912928964,1873.3411176657335,1525.828167548691,1413.3735319395357,1702.2853503947308,1953.1079956044127,43279.81625113001
140000,1,1,1,29,0,-1,-1,0,0,-1,1239.5551484013045,3636.9406454862087,0.0,0.0,0.0,92.99207938260867,1342.0740599985188
70000,2,2,1,33,0,0,0,0,0,0,2284.136577767715,1944.5567107501058,1056.03291182234,133.18235450847834,110.95626103433676,1689.7237351009835,30536.458137290287
20000,1,2,2,23,1,2,2,2,0,0,1000.0,3962.5,1000.0,656.292907864382,763.0782602609581,2195.7656781289043,12927.323722585657
30000,1,1,2,25,1,0,0,0,0,0,1800.1849284452642,2056.3031618545797,1890.3453875614255,600.3698568905281,1000.406128194217,1000.0,24797.9790494798
40000,2,3,1,25,2,2,2,1,1,0,1681.185307279059,1461.3355310230638,1452.9632681976477,243.838417663394,1462.746908412537,1471.40166706417,35272.49151165948
100000,1,1,1,31,-1,-1,-1,-1,-1,0,430.50801045281025,474.74451628176826,374.4004423001319,377.40375955112114,888.0088460026379,0.0,541.7112403149782
30000,1,1,2,32,0,0,2,2,2,0,3761.0198344083474,0.0,2375.3730426883203,0.0,737.2447772903779,2138.32351375211,24423.78637798748
20000,1,2,1,44,2,2,1,0,0,0,0.0,575.3674646290036,216.6903180108563,1156.158133842749,156.1581338427491,0.0,12380.597484717344
180000,1,1,1,38,1,-1,-1,-1,-1,-1,388.420983081336,388.420983081336,388.420983081336,195.78116808498226,798.3237473216977,429.789508459332,424.63147462200396
140000,1,2,2,31,1,2,2,2,1,1,2667.084243476439,1664.1074918222828,1267.3429506024831,1938.8231363753073,1818.3164262349378,732.6570493975169,46360.7642440396
120000,2,1,2,36,1,2,1,1,1,1,427.6706600265081,439.2924425301645,878.584885060329,0.0,866.9631025566725,28.7602339172763,826.5288085236135
150000,1,1,1,33,1,1,2,0,0,0,4229.1228301595675,0.0,2009.566715246746,1829.9038029128558,1904.3328475325397,1870.8493441689288,43274.80151026462
10000,1,2,2,22,2,0,0,0,0,0,2372.206511742178,1127.793488257822,89.4554417804754,3309.3924086091483,436.103255871089,959.0062939481177,7731.68918339538
70000,2,2,1,41,2,2,2,2,2,2,2189.5874692759303,1895.874692759303,2588.5065111545928,2105.206265362035,2200.0,2105.206265362035,53195.69710868102
120000,2,2,2,29,0,-1,0,-1,0,-1,2208.1579773933986,1095.1243392152905,1847.8496999607096,0.0,1218.2555705474042,800.4129766951276,1339.4563870955094
60000,1,2,2,36,0,0,-1,-1,-1,-1,458.34459153214493,397.23197932785894,366.6756732257159,1694.4369389785702,1847.218469489285,244.45044881714395,8964.610035360054
220000,1,1,2,26,2,0,0,1,1,1,8550.366707978446,11035.400170115874,2874.042815208699,7211.635979389204,5946.295479742136,4035.8030135052427,163042.72531080968
130000,2,2,1,34,0,0,0,0,0,0,5948.533171969215,2859.2899108616366,5115.38568892402,4200.977885353856,4575.8963949077015,3750.1629808923094,118316.83451743596
220000,2,1,1,24,2,0,0,0,0,0,7144.245450940905,7174.38421261316,5804.657415888516,5869.7267967246435,11848.633983623218,69.86123832774571,161266.95333889176
160000,1,1,1,45,-1,-1,0,-1,0,-1,523.2292853234536,115.8799117142292,435.43451023307057,203.67468680461218,372.8735763014622,319.5545985188414,381.7001945690851
200000,1,1,1,39,-1,-1,-1,-1,-1,-1,392.07408691609896,392.07408691609896,392.07408691609896,392.07408691609896,392.07408691609896,423.0300567704918,392.07408691609896
60000,1,2,1,43,0,1,0,0,0,0,765.1037834260619,1646.9792433147877,1461.0761078457788,1510.069188950708,1399.344825653568,1020.1383779014159,21526.704958631828
100000,2,1,1,43,1,2,0,0,0,0,9.825008478875406,3951.0320459564978,4097.692046803833,4110.57529252396,3209.231812784665,3622.115058504792,97621.81337050063
40000,2,2,1,24,2,2,2,2,2,0,1290.3824048047575,1091.7496098193378,800.5329580110832,134.0439440147776,232.04665884710656,1317.0258941290617,9164.873506399055
180000,1,1,1,36,1,0,0,0,0,0,7808.276150362329,7877.814811684784,6804.138075181165,6229.854142300723,7489.5598964899955,5782.464433876859,177108.94415561596
174744,1,2,1,42,0,0,0,0,0,2,5947.445032984977,5894.890065969954,5240.879472240367,10366.429142390596,0.0,6837.96821881124,122769.80536435934
20000,2,2,1,29,1,0,0,0,0,0,1458.5056367653708,1606.6597745293852,1041.5791078273433,919.8198608337101,694.8298872646926,729.5383785535337,18861.153326141306
120000,1,2,1,56,0,0,0,0,0,0,4969.597825191247,4957.023294389161,3968.5574465856243,3972.058369617961,3972.058369617961,3966.5922869972255,104221.3068622487
30000,1,1,2,39,1,2,1,0,0,0,0.0,1086.6379777398938,1256.7718995302243,1323.358056607671,1643.1855618585219,207.28938377767162,16818.382878013115
100000,1,2,1,39,0,0,0,2,0,0,3933.829826868095,7215.685662267209,0.0,2808.614926079884,3070.1009693377446,3030.696761579459,84412.1883134765
80000,2,2,1,37,0,-1,-1,-1,-1,-1,346.50584107351267,633.1366062222505,20.71150425070826,390.0,1799.5817858370333,0.0,412.41589201786195
260000,2,1,1,39,2,1,1,1,1,1,1447.7319454333865,367.6588204472798,624.4172753825931,94.0242229340584,94.0242229340584,94.0242229340584,4222.371075242912
150000,2,1,1,37,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000,1,2,1,47,0,0,0,0,0,0,2037.654176000574,2000.0,1544.4314521907083,2178.2856259237246,850.7768236274769,898.6179070567861,33371.77431631914
20000,1,2,1,48,0,0,3,2,0,0,3420.9490071889904,0.0,0.0,299.2954238126317,0.0,801.3029677605683,7714.667674898292
50000,1,1,2,29,2,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1116.13175204718
210000,2,2,1,52,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,371.44219884581787,420.15642687554595,386.90703314096965
240000,1,2,1,29,0,0,0,0,0,0,8840.508345617294,8909.526614207542,7025.8495387978455,6896.601844808619,6516.911412371591,6013.829503256848,210930.85489948207
10000,1,2,2,51,1,0,0,0,0,0,1192.110649619947,1167.5132048133428,1098.1626111805922,287.61902398247906,293.20766558018784,347.6523407702144,9215.299557588836
210000,1,1,1,39,-1,-1,-1,-1,-1,-1,86.89257362291323,633.1803151940514,3463.3675572751977,48.048415553149376,0.0,22.95585646153887,887.8300630271717
160000,2,2,1,38,-1,-1,-1,-1,-1,-1,622.0152500328384,661.3221227453512,504.52415155073606,622.0152500328384,387.03305306863376,504.52415155073606,504.52415155073606
360000,1,3,1,42,-1,-1,-1,-1,-1,-1,466.4661681854655,714.4960660094421,529.3163571123653,443.84879915986835,496.69515178698475,460.1594018225586,515.7785569023324
80000,1,1,2,30,0,0,0,0,0,0,2072.8250945337986,1271.749054662014,2182.0627363344965,2054.887830868295,1909.237641800698,2000.0,49340.775966079564
50000,1,2,1,45,1,0,0,0,0,0,1575.785923033967,1575.2257001735704,1247.214557153738,966.3866283762011,687.7995910402508,587.1771211953657,13103.68732184711
80000,1,2,1,36,2,2,2,2,0,0,266.594413238906,3307.2440322481857,167.05517205157255,1157.2633472106697,1553.1445834434815,1988.8925941928767,42473.40117317495
50000,1,3,2,52,0,0,0,0,0,0,1953.2607002198665,1681.306372054846,492.4307955569575,3471.45650242996,530.9388543331092,751.0295542826758,28814.409718789684
70000,1,2,1,29,1,1,2,2,2,2,3030.6300714389567,3321.3255680688567,1676.8254623347416,2500.0,2096.031827918427,2012.19055480169,57835.892422600285
20000,1,1,1,44,0,0,0,2,0,0,1283.2667630797614,3000.0,0.0,1028.8977649226986,1628.8977649226986,0.0,17104.95647427562
90000,1,2,2,26,1,0,0,0,-2,-2,1730.690500360558,999.6620790542142,0.0,0.0,0.0,0.0,1674.723374930028
10000,1,2,2,28,0,0,0,0,0,0,2281.449136452756,1201.0350974662542,399.48245126687283,1399.4824512668729,201.03509746625434,2751.293871832818,8274.18408058172
20000,2,2,1,40,0,0,0,0,2,0,1400.3959681296851,1335.0277353253268,1895.939001804552,0.0,545.4583970120096,1423.0189671125102,16112.48879315272
80000,1,2,1,29,0,0,0,0,0,0,3000.0,2615.4821339226382,2178.636107024755,1638.8660772291341,1826.03033312689,1543.8221233188822,56896.86215179513
230000,1,1,1,46,1,2,2,2,2,1,8035.597990001105,8464.402009998896,7964.402009998895,6966.030149983425,471.459779574634,7040.062794572977,194584.9132263582
80000,1,2,2,29,0,1,0,0,0,0,410.4592444682225,1478.186970927115,1961.421274821046,681.2200841102336,2069.9917176821723,2546.7768557326644,20740.686918021765
20000,1,1,2,26,1,2,0,0,1,1,398.4076821640322,1120.3184635671935,1601.5923178359678,358.566913947629,1000.0,199.2038410820161,9699.698403615663
200000,1,2,2,31,3,1,1,0,0,-1,5316.648091832412,2798.235837806533,600.8820810967336,0.0,578.3490030556061,339.4983758196545,67270.87751044787
20000,1,2,1,38,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,3082.0282058536905,272.8211543944085,1023.750503899955
60000,1,2,1,50,0,0,0,0,0,0,1802.0864874342028,2952.174446097497,7450.0,803.5667473513422,1236.6698029594836,867.4589046331004,48582.279698046535
20000,1,2,1,22,2,1,1,1,0,0,2428.564683895583,1014.0069247263563,27.593641710921816,944.6726473308928,2494.5467419029046,0.0,14791.323182259332
150000,1,3,1,50,2,2,2,1,1,-1,12063.48116831844,1824.5113176619384,856.986333035813,12309.5,3773.0403576186022,3327.4353010292316,129828.99349592696
10000,1,2,1,29,2,2,1,1,1,1,0.0,1441.1386777245039,723.7595566887941,101.12976405507774,716.5181417038766,145.32426724450147,9847.001485611572
500000,1,1,1,45,2,1,1,0,0,0,15071.0,2507.3813217649827,13584.25,12309.5,12465.5,12494.0,251020.54973663657
30000,2,1,1,28,0,0,0,0,0,0,1634.8641172544735,1607.3130538396615,954.1622960861339,794.7248978335524,695.9492711974408,304.3623539880707,26539.313609952227
50000,1,1,1,39,-1,-1,0,0,1,0,3327.112715122938,3239.184119081564,4174.125,186.45168629874328,3569.2613990708555,3207.7841972125666,6661.256142452897
20000,1,1,2,23,0,0,2,2,2,2,3046.392735522261,0.0,1474.0120640158507,0.0,1781.33189077704,0.0,17688.781952098114
20000,1,2,1,25,3,2,2,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1320.0171072112125
100000,1,2,2,33,0,-1,0,0,-1,-1,715.7870392338623,0.0,0.0,324.67173274920543,87.5631283174605,278.45074804952435,242.11560550828895
30000,1,2,2,43,3,3,2,0,0,0,0.0,0.0,1837.842951482668,862.1108569733638,790.2682855589167,1443.8372572897515,25947.93469998517
180000,2,1,1,36,0,-1,-1,-1,-1,-2,2066.185896373426,5856.913789327805,1433.4164656090645,0.0,0.0,0.0,1614.6084324691947
20000,1,2,1,30,1,2,2,0,0,0,1256.4731660082584,743.5268339917415,743.5268339917415,1670.9821106721724,1498.4373873526033,743.5268339917415,20190.570233459075
50000,1,2,1,29,0,0,0,0,0,0,1649.271447617681,1719.9177431461574,2842.8037733182327,722.4265597097556,709.0893066090005,879.6709725846291,29295.216024663107
210000,1,2,1,33,0,0,0,0,0,0,5000.0,6089.969318542162,2218.942411727323,2556.230824088851,2506.368279683106,2653.981591125297,105105.04219866851
130000,1,1,1,39,2,1,1,2,0,0,3428.221522322715,2430.67086606371,0.0,2516.315170528253,1970.7987401808869,2314.845564283656,53047.74606984407
30000,2,2,1,24,0,1,2,2,1,1,1819.5245432841473,1316.9439991604681,0.0,898.9983296749458,142.71644806688045,1537.0119511320688,12489.376912551343
250000,2,1,1,38,0,-1,-1,-1,-1,-1,75.60378753368451,151.20757506736902,0.0,75.60378753368451,75.60378753368451,75.60378753368451,88.20441878929859
170000,2,1,2,29,1,0,0,0,0,0,2164.0155509065253,2492.0466527195754,1358.7999275453049,1582.0077754532626,2074.054428172838,1818.7628162482897,28974.48846406337
220000,1,2,2,30,0,0,2,0,2,2,1885.281565714372,398.93165321701895,12273.180939438962,7193.223890174547,3.5091582242792754,10306.039847161872,100026.45385096016
10000,1,2,1,30,0,0,-1,-1,-1,-2,142.03912722394693,0.0,138.48814904334824,0.0,0.0,0.0,210.3787841781393
70000,1,3,1,28,1,1,2,1,1,1,4242.605676722569,1312.0703379135466,2156.0376321373974,2112.630386249382,2252.3212188295283,2201.8569750636225,58543.67933690073
200000,2,2,1,34,-1,0,-1,0,-1,-1,1403.8718968787207,3790.1721465151913,0.0,1527.4809443428708,0.0,69.14360139306893,1400.5558115094532
80000,1,2,2,31,2,0,0,0,0,0,1781.15248153023,1779.2399363359746,1556.7066994698282,1226.826797879313,985.5257994691144,483.1896975778872,25063.603299115428
210000,2,1,1,33,0,0,-1,-1,-2,-2,15.449769958914763,16.900452584164977,0.0,0.0,0.0,0.0,1041.5467053211999
180000,2,1,1,29,2,1,1,1,2,0,2806.747216361111,353.3845938913064,4685.833987027109,968.6489951733535,2954.461010778961,2588.23726210967,61023.30776224626
369472,2,1,1,35,0,-1,-1,-1,-1,0,15071.0,9726.554106350617,13584.25,12309.5,4930.39058939206,12494.0,34583.65852922385
150000,2,2,1,36,0,-2,-2,-1,-1,-1,537.1386500625538,1392.7008112400345,10094.074351862628,484.0680648767326,441.487329520422,2243.3368169120567,2505.3479377030135
500000,1,1,1,36,0,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110000,1,2,1,38,0,0,0,0,0,0,4981.641008060422,4178.416016103686,1999.3663447693048,1656.6345630827789,5985.822024296376,4495.715478670695,85523.93588205287
90000,2,2,1,40,1,1,0,0,0,0,0.0,1299.3419899130008,742.4811370931433,0.0,309.3671404554764,618.7342809109527,5784.400338336226
30000,2,2,1,40,1,2,0,0,0,0,0.0,1715.2831622057743,1517.1276620779856,1238.7600176147207,1103.097623941989,1941.7381344181108,29785.543243409724
130000,2,1,2,39,1,0,0,1,0,0,1124.0116881491417,3265.1049752785248,0.0,475.5731157027067,475.5731157027067,2568.0948247946158,10612.994158515874
240000,1,1,1,37,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,129.35177472173274
305706,1,1,1,36,0,0,0,0,1,0,11099.602510729548,11200.397489270452,11631.160681308644,3910.9951229255244,9566.993037405928,9324.470277860144,246760.9168165877
100000,1,2,1,35,2,0,0,2,0,0,2043.492942752147,2874.9577895875773,38.05632490812864,2907.5774966516874,1929.323968027761,1929.323968027761,13020.774217270793
40000,2,2,1,34,2,2,2,2,0,0,3265.5753016471526,974.493866007514,168.52059214375936,483.1479407856241,843.9515989740843,1202.2247105725112,7613.733436770735
130000,1,1,2,36,0,-1,-1,-1,0,0,0.0,317.32339932631425,4543.9377193880355,144.0721180849358,317.32339932631425,317.32339932631425,1675.2453569624358
423723,1,1,1,37,0,0,0,0,0,0,9767.654723323183,9339.356260138185,6700.0,7000.0,7009.978054816977,7091.148500811055,210238.6361520123
100000,1,2,2,36,0,0,0,0,0,0,4161.930446432266,4514.442594583234,3338.538244692876,2380.6955356773437,2761.391071354688,2380.6955356773437,80519.44638695568
60000,1,2,1,30,0,0,0,0,0,0,3919.6206593941847,2626.1822871034983,2305.245586614415,2270.1713320710396,2567.109858398866,2302.4765665188856,58510.19740161884
220000,1,1,1,30,0,0,0,0,0,0,8083.287850685082,7580.341531723368,6267.54146582553,5975.092736770184,7769.701372318895,4726.5658962510415,200644.36909323474
290000,1,1,1,36,0,0,0,0,0,0,1474.1388778279886,1500.0,1456.8981297133146,991.3796259426629,913.7962594266289,982.7592518853257,4895.320398030057
130000,1,1,1,26,-1,-1,-1,-1,0,-1,511.5664969407129,255.65735115968326,1989.3801817695621,0.0,1334.1054052079028,511.3147023193665,885.7237313336617
20000,2,1,1,22,0,2,2,0,0,-1,956.4050782074056,20.96445468189642,286.92152346222167,0.0,18.963790979778558,20.925562460445306,12110.940661382521
150000,1,1,2,34,1,1,2,0,0,-1,5473.2797745992,6.251305221256366,641.3621150401814,67.80113787567632,305.41053097151496,198.5168451314847,44249.755778394174
120000,1,2,1,40,-1,0,0,0,-2,-2,307.23966202596205,0.0,0.0,0.0,0.0,0.0,1015.3834719066575
30000,1,2,1,24,-1,0,-1,-1,-1,-1,370.93375838074394,456.5362944713013,370.93375838074394,0.0,741.8675167614879,0.0,577.8739096860797
90000,2,1,2,27,2,1,0,0,0,0,138.65759997140506,1815.4063999968228,1938.374400012709,1384.8767999618735,3322.68480005719,154.06399996822785,29605.61757598846
50000,1,2,1,25,0,0,0,0,0,0,1917.6906288483033,2133.3948225833446,1742.6625592678201,1163.1647696017446,1077.6551276426333,1170.7883468030532,38454.4864948727
20000,1,2,1,41,1,0,0,0,0,0,1329.7869104436743,1341.2808242124886,1167.1038232543015,677.7430919232787,625.0302167614404,646.3411148057112,20024.122201055907
342518,1,1,2,33,0,0,0,0,0,0,9237.879674192009,8787.549743514477,5654.957852658075,6031.859851967135,5920.859851967135,4412.60640837879,193189.80484499427
50000,1,2,2,35,1,2,2,2,0,0,2004.6508525066547,2500.0,0.0,1723.1626464155945,1797.2547962218277,1792.000933954969,50365.188008545214
60000,1,2,1,30,0,0,0,0,0,0,1420.9798674720005,1401.0740325603672,1352.7587618126458,1276.7546648773182,3206.4142370686936,3809.6213556030407,22285.59906222913
240000,2,2,1,30,-1,-1,-1,-1,-1,-1,701.6032456856723,2510.677541571961,2009.0652690844458,1303.0708133947999,800.2906427175583,231.16584619720126,1556.504720565442
90000,2,1,2,31,2,2,1,1,0,0,1489.8386928645907,1551.6935511892348,344.62367459489917,1862.1505301620402,1986.0080827300267,827.6881627025505,29307.56787907617
20000,2,2,1,43,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,1,2,1,39,1,2,0,0,0,-2,0.0,1200.0,402.20846209531214,0.0,0.0,0.0,14151.2798124536
50000,1,1,2,34,1,1,1,2,0,0,3285.7555698672004,3477.76731348731,0.0,3209.2817332438813,2383.931245144378,3750.0,59438.353242444864
100000,1,1,1,32,1,0,0,0,0,0,3094.779430883559,3927.7151968492794,3927.7151968492794,3500.0,4879.525328082133,6922.125,87112.14603089698
20000,1,2,1,44,1,2,0,0,0,-1,0.0,1201.35615516572,60.646909227842855,941.7983408045097,101.71163742901217,113.01293047668014,12734.14592514679
230000,2,1,1,33,-1,-1,-1,-1,-1,-1,1371.612082825391,1227.5341478189669,709.4545255993403,1174.3746143281455,736.2864853981974,829.7010553619402,1200.3854709312766
200000,1,2,1,47,0,-1,0,-1,-1,-1,7973.671806059505,2472.847109476382,125.7078264982336,304.21294012572525,641.3613307939877,0.0,1703.5758926780018
130000,2,2,1,36,0,0,0,2,0,0,2154.7519547328116,4363.765667375589,0.0,1451.5657537889779,282.2285961181111,423.34289417716667,35553.150184048754
120000,2,2,1,30,1,2,0,0,0,0,1103.8614985584854,2438.714492258397,3355.4808215696817,2438.714492258397,4532.262076881998,467.7379231180023,61208.992610563444
90000,2,1,2,40,2,0,0,0,0,0,3488.1603158572348,3479.2805527501605,2917.122211000642,2928.9618951434077,2928.9618951434077,2752.6412634289386,77594.45641967433
50000,1,2,1,37,2,2,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,2400.0
200000,2,1,2,31,0,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260000,2,1,2,50,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,1,1,1,38,0,0,0,0,-2,-2,1392.0775872161828,0.0,0.0,0.0,0.0,0.0,3993.012062282085
228267,2,1,1,33,0,0,0,0,0,0,8945.39183728195,6064.098471594684,5780.360435264222,5271.265522723466,4515.546547251909,4703.60642170106,181526.28450323542
137143,2,2,1,44,0,0,-1,-1,-1,-1,374.79246536690056,379.3631051884481,285.66498884672296,285.66498884672296,285.66498884672296,228.24632608853165,18793.48474910919
338647,1,1,1,49,0,0,0,0,0,0,12691.090057092624,13880.994953041134,11247.882103495002,9447.553639670872,9806.211099668119,11759.143835029001,258114.83333333334
50000,1,3,1,33,0,0,0,0,0,0,1988.0524093743952,2157.3792680567367,1962.9452501199364,1129.2058971766555,1090.5474988006358,1080.71782926742,43604.821408722804
100000,1,1,2,27,-1,-1,-1,0,-1,0,724.9414103063851,726.3793447848724,680.005957853659,868.1112215335708,680.005957853659,1793.2671294491647,708.0997599757925
70000,1,2,1,45,1,1,1,1,1,1,1683.1909414647025,1383.1909414647025,84.04529267648763,2663.8188292940495,1582.3365902529174,1366.894493656476,21616.19019323234
20000,1,2,2,26,0,0,0,0,0,0,1472.9814537372424,1304.8163495511872,1283.5539283617998,571.8855050750885,1394.2752537544268,0.0,15030.559876254452
100000,1,1,1,40,1,2,1,1,2,2,0.0,2246.092071604609,3010.9565218144303,276.7273657630066,341.41687983747573,305.4782609072151,42575.711517442774
250298,1,1,1,52,0,-1,-1,-1,-1,0,4452.646148861739,14802.75,223.59206770295623,10243.485241089793,7808.7890309969025,184.8361093011099,7423.627495917205
20000,1,2,1,39,0,0,0,-1,0,0,1013.4503425362863,1143.9820199343092,1522.5279648719543,448.3447512095436,0.0,82.74828731856847,1646.5304898094278
500000,2,1,1,51,-2,-2,-2,-2,-2,-2,1322.8856154256232,1758.9607035738222,1448.9008895255392,5935.513565272123,6046.695827421152,618.9834435487023,2752.1594335363766
450000,1,1,1,66,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500000,1,2,1,59,-1,-1,0,-1,-1,-1,4222.845973690724,1188.8762468558482,2325.385141177427,4934.371048300589,4700.472010297343,447.0027944460114,3543.7148312331947
100000,1,2,1,32,0,1,1,1,1,0,847.2051816361886,2661.1179273455245,2000.0,677.7641453089509,2847.2051816361886,4659.6968128826975,33666.58898431617
10000,2,2,1,41,1,0,-2,-2,-2,-1,0.0,0.0,0.0,733.9523993459018,545.7936933317706,1278.9019117514426,19.349654164573774
150000,2,1,1,39,0,1,1,0,0,2,1910.574322547593,1146.3445935285558,6299.338956325458,9057.893560456252,305.6918916076149,0.0,17393.472463447906
240000,1,2,1,39,0,0,0,0,0,0,4932.676676193891,1784.4169701948372,3743.8579085757447,3208.144992549745,8058.555159777483,3240.719960527066,44780.813985235895
40000,1,2,1,42,2,1,1,1,2,2,3005.7891915993728,123.66040924882356,2672.853330023819,1286.042843199907,97.70009760065066,2325.535539998838,27071.881571141967
20000,1,2,1,51,2,1,2,1,1,0,1801.6907633152991,1003.8382432906716,199.58865111492463,0.0,744.1171139552248,0.0,7795.44500243597
80000,1,2,1,32,0,0,0,0,0,0,3113.280171404179,2071.931290540426,1516.8547020301007,1553.8013615549264,1601.5941252698465,1669.0558126995643,54361.29204722825
50000,1,2,1,50,0,0,0,0,0,0,1918.686471619958,1204.768017942001,306.3573572560014,248.50039779426146,507.9466965700018,507.9466965700018,24749.384150590908
20000,1,3,1,42,2,2,1,1,0,0,0.0,3293.252566296294,926.1974589591562,375.83088936429533,1302.0283483234516,268.45063526021096,12572.009530878162
260000,2,2,2,36,0,-1,-1,-1,-1,-1,91.30100937903315,91.30100937903315,91.30100937903315,91.30100937903315,91.30100937903315,91.30100937903315,91.30100937903315
40000,1,1,1,32,0,0,2,0,0,0,2924.31525063839,722.0232306003326,950.2495770172158,1680.4211412280524,1201.2105231730707,616.0607769627411,7512.6857435117545
10000,1,2,1,29,1,-1,-1,-1,-1,-2,946.2545061070418,0.0,209.60742618253687,0.0,0.0,0.0,191.74789715004715
30000,1,2,1,43,1,2,2,2,0,0,978.0898139919371,3629.347331264853,0.0,1301.6741293169362,1130.411975198925,2000.0,21364.65080153491
20000,1,2,2,22,2,2,2,1,0,0,2446.1363354462173,1000.0,134.6591613844569,1013.4659161384457,2581.7898678690167,0.0,14821.236093276406
50000,1,2,2,30,1,2,2,1,0,1,2155.5845094906003,777.9225474530011,481.38496836466595,3484.0016769796343,172.3358186745504,816.3361802133613,40552.72901388321
70000,1,1,2,37,0,0,0,0,0,0,3536.14797162124,1536.1479716212398,1435.0607160269735,1269.577804256814,1552.1833531926104,1152.1109787159298,52053.14145452958
300000,1,2,1,46,0,0,0,0,0,0,11253.553024071292,14131.890206617847,12913.215959042114,7239.340927786126,8164.297983952472,6835.702016047528,246267.58548198373
350000,1,1,1,34,-1,-1,1,-1,-1,-1,1081.6391095847493,140.39532253897914,2069.4390705575443,433.1242346925958,1077.576872228467,172.7183229829269,1005.0107729259951
100000,2,1,2,28,-1,-1,-1,-1,-1,-1,989.4783693820583,1143.7659109781166,1340.3928244540236,1317.2080490810836,756.9706322791612,2015.8160357722525,1176.9650998297452
500000,2,2,1,48,-1,-1,-1,1,-1,0,372.2690473007399,5742.0211753758,0.0,790.2621272013168,0.0,6254.7331643055295,1339.7697277450745
20000,1,2,2,24,3,2,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,320.6475285217229
